InstanceID,N,K,B,OptimalMakespan,LS_MaxGroupSum,LS_Time(us),LPT_MaxGroupSum,LPT_Time(us),MULTIFIT_MaxGroupSum,MULTIFIT_Time(us)
1140,17,2,16,2916,3254,9,2916,12,2916,0
1141,16,2,20,23360,25573,10,23360,10,23360,0
1142,21,2,20,768,843,11,768,15,768,0
1143,19,2,20,48210,64622,10,48210,13,48210,0
1144,13,2,20,1084,1222,7,1084,9,1084,0
1145,26,2,20,31307,32429,14,31307,16,31307,0
1146,19,2,20,34829,35327,10,34829,13,34829,0
1147,15,2,20,6442,6798,9,6442,10,6442,0
1148,13,2,20,1050,1066,8,1063,9,1063,0
1149,24,2,20,19035,19283,12,19035,16,19035,0
1150,13,2,20,3729,3744,8,3729,9,3729,0
1151,10,2,20,26517,32182,6,26518,7,26518,0
1152,22,2,20,43348,56361,12,43348,15,43348,0
1153,17,2,20,22508,28528,9,22510,11,22510,0
1154,25,2,20,48147,48158,12,48147,18,48147,0
1155,18,2,20,18156,24609,10,18156,13,18156,0
1156,22,2,20,16894,20366,12,16894,14,16894,0
1157,23,2,20,33090,33115,12,33090,15,33090,105
1158,24,2,20,31470,35893,16,31470,18,31470,0
1159,21,2,20,14403,14407,11,14403,14,14403,0
1160,14,2,20,2720,2796,8,2721,9,2721,0
1161,15,2,20,25932,26055,8,25932,9,25932,0
1162,24,2,20,41100,44569,12,41101,16,41101,0
1163,17,2,20,11993,12960,9,11993,12,11993,0
1164,22,2,20,31529,35108,12,31529,15,31529,0
1165,17,2,20,13540,13595,9,13541,12,13541,0
1166,23,2,20,23010,23012,12,23010,16,23010,0
1167,26,2,20,9271,12265,13,9271,30,9271,0
1168,23,2,20,40315,41555,12,40315,15,40315,0
1169,18,2,20,20291,24053,10,20578,12,20578,0
1170,20,2,20,50846,52482,11,50846,14,50846,0
1171,13,3,8,42,60,12,42,11,42,0
1172,9,3,8,50,56,8,50,8,50,0
1173,12,3,8,43,56,8,43,10,43,0
1174,18,3,8,45,60,12,45,14,45,0
1175,10,3,8,40,46,7,40,8,40,0
1176,13,3,8,48,57,9,48,10,48,0
1177,18,3,8,47,62,12,47,14,47,0
1178,16,3,8,44,62,11,44,13,44,0
1179,15,3,8,49,51,10,49,12,49,0
1180,11,3,8,40,44,8,41,9,41,0
1181,13,3,8,48,61,9,48,10,48,0
1182,18,3,8,46,64,11,46,14,46,0
1183,14,3,8,45,48,10,45,11,45,0
1184,15,3,8,44,51,10,44,12,44,0
1185,8,3,8,42,52,6,42,7,42,0
1186,10,3,8,49,67,8,49,9,49,0
1187,18,3,8,47,49,11,47,14,47,0
1188,18,3,8,41,43,12,41,14,41,0
1189,11,3,8,50,67,8,50,9,50,0
1190,12,3,8,40,49,9,41,10,41,0
1191,13,3,8,48,63,9,48,11,48,0
1192,12,3,8,46,51,9,47,10,47,0
1193,15,3,8,41,44,11,41,12,41,0
1194,8,3,8,45,46,6,45,7,45,0
1195,17,3,8,45,45,12,45,14,45,0
1196,14,3,8,50,70,10,51,11,51,0
1197,14,3,8,48,51,10,48,11,48,0
1198,17,3,8,50,56,11,50,14,50,0
1199,14,3,8,40,49,10,40,12,40,0
1200,16,3,8,49,71,11,49,12,49,0
1201,19,3,16,1722,1815,13,1725,15,1725,0
1202,24,3,16,1353,1578,15,1353,19,1353,0
1203,17,3,16,1975,2529,12,1978,14,1978,0
1204,20,3,16,1433,1785,13,1434,16,1434,0
1205,24,3,16,1225,1532,15,1227,19,1227,0
1206,21,3,16,653,772,14,658,46,658,0
1207,23,3,16,1592,1750,15,1592,18,1592,0
1208,18,3,16,880,1191,12,900,15,900,0
1209,20,3,16,1016,1247,12,1016,16,1016,0
1210,21,3,16,626,752,14,626,17,626,0
1211,23,3,16,1832,2904,15,1832,18,1832,0
1212,20,3,16,1435,1561,13,1436,16,1436,0
1213,20,3,16,1720,1791,14,1720,16,1720,0
1214,18,3,16,572,639,12,576,14,576,0
1215,26,3,16,2022,2114,16,2022,21,2022,0
1216,26,3,16,788,1162,17,788,20,788,0
1217,29,3,16,1518,1738,18,1518,23,1518,0
1218,20,3,16,1075,1232,14,1076,16,1076,0
1219,23,3,16,1014,1031,15,1014,19,1014,0
1220,26,3,16,2088,2441,17,2088,20,2088,0
1221,20,3,16,1485,1640,13,1495,16,1495,0
1222,27,3,16,1563,1571,17,1563,20,1563,0
1223,17,3,16,573,850,12,575,14,575,0
1224,23,3,16,1928,2313,15,1928,16,1928,0
1225,27,3,16,1299,1690,17,1299,37,1299,0
1226,30,3,16,2018,3071,18,2018,23,2018,0
1227,24,3,16,1951,2286,16,1952,19,1952,0
1228,18,3,16,952,1003,12,970,14,970,0
1229,21,3,16,377,442,14,381,17,381,0
1230,16,3,16,105,108,11,105,13,105,0
1231,30,3,20,16385,21835,18,16417,23,16417,0
1232,40,3,20,13934,14089,24,13934,29,13934,0
1233,35,3,20,10347,10975,34,10347,27,10347,0
1234,37,3,20,25813,28041,22,25816,28,25816,0
1235,32,3,20,20622,30416,19,20622,25,20622,0
1236,31,3,20,4834,5412,19,4834,22,4834,0
1237,28,3,20,6334,7395,18,6337,22,6337,0
1238,36,3,20,34606,45148,23,34606,29,34606,0
1239,31,3,20,33841,51876,20,33841,25,33841,0
1240,35,3,20,27424,29934,21,27424,27,27424,0
1241,32,3,20,21750,24623,21,21810,27,21810,0
1242,22,3,20,3813,4425,15,3904,18,3904,0
1243,37,3,20,8894,12979,22,8894,29,8894,0
1244,40,3,20,12796,19305,25,12796,30,12796,0
1245,21,3,20,824,1026,14,824,17,824,0
1246,38,3,20,12734,14326,23,12734,28,12734,0
1247,21,3,20,2108,2780,14,2108,17,2108,0
1248,28,3,20,6720,6962,17,6721,23,6721,0
1249,31,3,20,6827,8044,19,6827,25,6827,0
1250,30,3,20,34549,50407,19,34551,24,34551,0
1251,24,3,20,283,303,16,283,20,283,0
1252,31,3,20,3020,3096,20,3020,24,3020,0
1253,31,3,20,19721,20612,19,19721,25,19721,0
1254,33,3,20,29147,35864,53,29147,25,29147,0
1255,37,3,20,22482,29233,22,22482,28,22482,0
1256,17,3,20,10016,11759,12,10034,14,10034,0
1257,29,3,20,6101,6655,18,6101,24,6101,0
1258,27,3,20,25506,30598,17,25524,23,25524,0
1259,26,3,20,31890,31970,16,31912,20,31912,0
1260,31,3,20,21618,26981,19,21624,23,21624,0
1261,11,4,8,40,61,11,41,12,41,0
1262,15,4,8,40,58,11,40,13,40,0
1263,20,4,8,50,60,16,50,17,50,0
1264,12,4,8,44,53,10,44,11,44,0
1265,14,4,8,43,63,35,43,12,43,0
1266,16,4,8,41,48,12,42,14,42,0
1267,20,4,8,48,53,15,48,17,48,0
1268,14,4,8,50,62,11,50,12,50,0
1269,18,4,8,43,66,80,43,16,43,0
1270,17,4,8,46,50,12,46,15,46,0
1271,18,4,8,42,58,13,42,16,42,0
1272,17,4,8,49,61,13,49,14,49,0
1273,19,4,8,41,56,14,41,16,41,0
1274,18,4,8,48,68,14,48,16,48,0
1275,19,4,8,50,65,14,50,17,50,0
1276,23,4,8,48,67,16,48,20,48,0
1277,19,4,8,50,73,14,51,16,51,0
1278,27,4,8,48,73,20,48,22,48,0
1279,17,4,8,43,51,13,43,33,43,0
1280,20,4,8,46,52,15,46,17,46,0
1281,23,4,8,49,70,15,49,19,49,0
1282,20,4,8,40,61,14,40,17,40,0
1283,23,4,8,47,52,16,47,19,47,0
1284,19,4,8,48,52,14,48,16,48,0
1285,18,4,8,40,45,13,40,15,40,0
1286,15,4,8,49,76,13,49,13,49,0
1287,16,4,8,45,61,12,45,13,45,0
1288,19,4,8,40,44,15,40,17,40,0
1289,15,4,8,41,60,12,41,14,41,0
1290,15,4,8,41,42,12,41,13,41,0
1291,32,4,16,1158,1479,22,1158,26,1158,0
1292,22,4,16,623,917,16,627,18,627,0
1293,20,4,16,1557,2078,15,1558,17,1558,0
1294,34,4,16,814,951,24,814,28,814,0
1295,25,4,16,67,85,18,67,21,67,0
1296,38,4,16,1256,1846,24,1256,31,1256,0
1297,30,4,16,267,363,21,267,23,267,0
1298,36,4,16,1463,1638,25,1463,30,1463,0
1299,32,4,16,1429,1950,22,1429,26,1429,0
1300,26,4,16,177,241,18,177,22,177,0
1301,33,4,16,513,593,22,513,26,513,0
1302,30,4,16,1045,1568,20,1045,24,1045,0
1303,30,4,16,1458,2238,20,1458,56,1458,0
1304,33,4,16,1020,1250,22,1020,28,1020,0
1305,28,4,16,1361,1619,19,1361,23,1361,0
1306,26,4,16,1598,1973,18,1599,21,1599,0
1307,13,4,16,45,50,11,45,12,45,0
1308,36,4,16,997,1305,24,997,28,997,0
1309,19,4,16,97,135,13,97,17,97,0
1310,18,4,16,392,568,13,393,16,393,0
1311,32,4,16,1572,2317,22,1572,26,1572,0
1312,22,4,16,1214,1231,37,1223,20,1223,0
1313,40,4,16,840,912,26,851,31,851,0
1314,24,4,16,1427,1937,17,1454,20,1454,0
1315,29,4,16,1595,1716,20,1597,24,1597,0
1316,26,4,16,563,717,19,563,22,563,0
1317,22,4,16,595,814,16,596,19,596,0
1318,33,4,16,1593,1698,99,1593,27,1593,0
1319,41,4,16,1121,1444,27,1121,33,1121,0
1320,30,4,16,1422,1973,21,1423,25,1423,0
1321,38,4,20,13677,22413,26,13678,30,13678,0
1322,43,4,20,19351,20518,87,19352,35,19352,0
1323,38,4,20,23057,28254,25,23060,30,23060,0
1324,39,4,20,14881,21961,25,14881,32,14881,0
1325,29,4,20,13492,19942,20,13661,25,13661,0
1326,40,4,20,19986,21946,27,19995,33,19995,0
1327,53,4,20,13559,16536,34,13559,42,13559,0
1328,39,4,20,16800,19816,25,16800,31,16800,0
1329,44,4,20,22639,34048,29,22639,34,22639,0
1330,37,4,20,1897,2305,25,1924,30,1924,0
1331,39,4,20,2941,4057,26,2941,31,2941,0
1332,44,4,20,3857,4898,28,3857,34,3857,0
1333,45,4,20,3123,3412,29,3123,36,3123,0
1334,27,4,20,1941,2369,19,1942,21,1942,0
1335,46,4,20,22054,31233,29,22054,37,22054,0
1336,31,4,20,8220,10142,20,8224,26,8224,0
1337,37,4,20,18075,25374,24,18075,30,18075,0
1338,45,4,20,7753,8570,41,7753,40,7753,0
1339,39,4,20,2644,3253,26,2644,31,2644,0
1340,36,4,20,8127,9715,24,8240,29,8240,0
1341,39,4,20,16310,24705,26,16318,32,16318,0
1342,35,4,20,25950,32205,24,26139,28,26139,0
1343,34,4,20,9663,11864,24,9663,29,9663,0
1344,39,4,20,13451,20137,26,13451,32,13451,0
1345,37,4,20,8075,9228,25,8076,30,8076,0
1346,43,4,20,17232,18307,48,17232,34,17232,0
1347,38,4,20,23685,25330,25,23685,32,23685,0
1348,41,4,20,13538,19567,26,13538,66,13538,0
1349,31,4,20,7406,9694,21,7407,27,7407,0
1350,39,4,20,11191,11768,26,11192,32,11192,0
1351,34,8,8,44,62,32,44,33,44,0
1352,29,8,8,50,74,24,50,29,50,0
1353,29,8,8,42,59,25,44,28,44,0
1354,30,8,8,43,64,25,44,29,44,0
1355,31,8,8,46,61,26,46,31,46,0
1356,28,8,8,48,65,23,48,27,48,0
1357,29,8,8,45,64,24,45,30,45,0
1358,32,8,8,49,71,26,50,31,50,0
1359,34,8,8,43,56,28,43,34,43,0
1360,40,8,8,50,72,32,50,41,50,0
1361,35,8,8,48,61,90,48,63,48,0
1362,34,8,8,44,58,31,44,34,44,0
1363,47,8,8,49,68,38,49,87,49,0
1364,34,8,8,46,73,29,46,33,46,0
1365,44,8,8,50,64,89,50,43,50,0
1366,33,8,8,50,67,104,50,37,50,0
1367,40,8,8,49,65,70,49,88,49,0
1368,36,8,8,47,69,395,47,48,47,0
1369,42,8,8,50,58,32,50,40,50,0
1370,36,8,8,40,53,29,40,58,40,0
1371,27,8,8,45,68,24,45,27,45,0
1372,33,8,8,42,56,27,43,31,43,0
1373,31,8,8,46,74,26,46,31,46,0
1374,38,8,8,40,53,31,40,36,40,0
1375,35,8,8,43,55,30,43,35,43,0
1376,33,8,8,40,66,28,41,33,41,0
1377,38,8,8,44,53,32,44,57,44,0
1378,32,8,8,48,67,27,48,32,48,0
1379,45,8,8,47,56,35,47,42,47,0
1380,34,8,8,44,51,27,44,33,44,0
1381,69,8,16,604,833,52,604,64,604,0
1382,43,8,16,225,268,35,225,45,225,0
1383,47,8,16,226,281,58,228,112,228,0
1384,47,8,16,210,271,37,210,42,210,0
1385,53,8,16,173,232,41,173,143,173,0
1386,50,8,16,722,1153,39,722,49,722,0
1387,47,8,16,250,431,36,250,44,250,0
1388,41,8,16,310,478,33,311,39,311,0
1389,56,8,16,380,470,42,380,52,380,0
1390,55,8,16,585,810,41,585,51,585,0
1391,55,8,16,570,745,68,570,49,570,0
1392,54,8,16,728,1209,42,728,49,728,0
1393,54,8,16,566,695,41,566,49,566,0
1394,62,8,16,430,564,48,430,55,430,0
1395,49,8,16,654,803,38,654,44,654,0
1396,49,8,16,350,476,63,351,47,351,0
1397,47,8,16,377,506,37,377,43,377,0
1398,60,8,16,471,777,47,471,53,471,0
1399,56,8,16,259,365,44,259,51,259,0
1400,38,8,16,150,198,31,150,38,150,0
1401,48,8,16,572,936,38,572,96,572,0
1402,53,8,16,349,496,40,349,48,349,0
1403,41,8,16,180,234,33,180,38,180,0
1404,65,8,16,385,575,85,385,60,385,0
1405,41,8,16,230,280,34,232,37,232,0
1406,58,8,16,634,934,47,634,52,634,0
1407,55,8,16,124,169,42,124,50,124,0
1408,33,8,16,42,59,26,42,31,42,0
1409,64,8,16,492,810,49,492,61,492,0
1410,47,8,16,455,680,37,456,43,456,0
1411,83,8,20,12548,18643,63,12548,98,12548,0
1412,77,8,20,9145,10980,57,9146,72,9146,0
1413,76,8,20,5989,7817,57,5989,71,5989,0
1414,82,8,20,11337,14026,62,11349,73,11349,0
1415,72,8,20,10180,14179,55,10211,67,10211,0
1416,88,8,20,5298,7069,65,5298,77,5298,0
1417,84,8,20,5577,6845,63,5577,77,5577,0
1418,50,8,20,743,1012,39,743,47,743,0
1419,62,8,20,5195,7642,137,5195,57,5195,0
1420,75,8,20,8219,11465,90,8222,65,8222,0
1421,74,8,20,11208,18881,57,11209,63,11209,0
1422,79,8,20,11324,13423,60,11324,70,11324,0
1423,96,8,20,8295,12366,72,8295,81,8295,0
1424,73,8,20,12489,20674,56,12489,68,12489,0
1425,79,8,20,12800,19011,59,12800,75,12800,0
1426,83,8,20,10596,14319,76,10596,75,10596,0
1427,79,8,20,12699,16731,60,12700,74,12700,0
1428,84,8,20,2302,2643,60,2303,75,2303,0
1429,61,8,20,3808,5371,47,3809,58,3809,0
1430,70,8,20,4916,8145,51,4917,62,4917,0
1431,76,8,20,4421,6411,57,4421,71,4421,0
1432,79,8,20,2693,3361,59,2693,71,2693,0
1433,70,8,20,3856,5371,53,3856,97,3856,0
1434,46,8,20,89,133,37,89,44,89,0
1435,77,8,20,5596,7322,58,5596,69,5596,0
1436,67,8,20,4084,4750,52,4084,63,4084,0
1437,68,8,20,12892,16836,53,12893,62,12893,0
1438,76,8,20,8293,13761,58,8293,69,8293,0
1439,67,8,20,11438,16720,52,11439,63,11439,0
1440,74,8,20,4559,6131,57,4559,66,4559,0
1441,8,2,8,54,56,7,54,6,54,0
1442,7,2,8,58,83,5,58,6,58,0
1443,4,2,8,60,87,3,60,4,60,0
1444,8,2,8,51,53,5,51,6,51,0
1445,7,2,8,53,56,5,53,5,53,0
1446,9,2,8,60,83,6,60,7,60,0
1447,5,2,8,59,77,4,59,4,59,0
1448,8,2,8,52,65,5,52,6,52,0
1449,10,2,8,59,59,6,59,7,59,0
1450,8,2,8,59,66,24,59,6,59,0
1451,8,2,8,50,65,5,50,6,50,0
1452,8,2,8,60,61,6,60,5,60,0
1453,10,2,8,51,56,6,51,82,51,0
1454,12,2,8,52,62,8,52,10,52,0
1455,12,2,8,53,53,8,53,8,53,0
1456,10,2,8,55,68,6,55,7,55,0
1457,10,2,8,59,59,6,59,7,59,0
1458,10,2,8,58,58,6,58,7,58,0
1459,11,2,8,59,67,7,59,8,59,0
1460,16,2,8,54,71,9,54,11,54,0
1461,9,2,8,57,57,6,57,7,57,0
1462,10,2,8,51,53,6,51,7,51,0
1463,13,2,8,54,54,8,54,9,54,0
1464,11,2,8,52,59,6,52,8,52,0
1465,9,2,8,53,53,6,53,7,53,0
1466,9,2,8,58,63,6,59,7,59,0
1467,10,2,8,52,60,6,52,7,52,0
1468,8,2,8,55,61,5,55,6,55,0
1469,10,2,8,52,68,6,52,7,52,0
1470,13,2,8,59,59,8,59,9,59,0
1471,12,2,16,1078,1109,7,1079,8,1079,0
1472,10,2,16,280,289,6,280,7,280,0
1473,10,2,16,693,779,6,693,7,693,0
1474,14,2,16,280,310,9,280,10,280,0
1475,12,2,16,917,1103,7,917,8,917,0
1476,18,2,16,1564,1569,10,1565,13,1565,0
1477,13,2,16,1225,1532,8,1225,9,1225,0
1478,14,2,16,1956,2628,8,1956,9,1956,0
1479,18,2,16,2813,2815,10,2813,13,2813,0
1480,19,2,16,1668,1669,11,1669,14,1669,0
1481,15,2,16,3000,3048,9,3014,10,3014,0
1482,21,2,16,1307,1338,11,1307,14,1307,0
1483,18,2,16,2799,2923,10,2799,13,2799,0
1484,13,2,16,861,1013,8,862,8,862,0
1485,14,2,16,2604,2608,8,2608,9,2608,0
1486,12,2,16,959,1350,7,959,8,959,0
1487,16,2,16,2218,2314,9,2222,11,2222,0
1488,18,2,16,1884,2152,68,1884,13,1884,0
1489,18,2,16,2663,3573,10,2663,12,2663,0
1490,12,2,16,741,857,7,742,8,742,0
1491,14,2,16,1525,1750,8,1525,10,1525,0
1492,16,2,16,2898,2901,10,2901,12,2901,0
1493,15,2,16,603,631,9,603,25,603,0
1494,31,2,16,3180,3180,16,3180,21,3180,0
1495,20,2,16,2032,2862,11,2032,14,2032,0
1496,10,2,16,480,512,6,480,7,480,0
1497,15,2,16,1315,1328,8,1315,10,1315,0
1498,16,2,16,515,517,9,515,11,515,0
1499,11,2,16,89,91,6,90,8,90,0
1500,27,2,16,2840,2842,14,2840,17,2840,0
1501,23,2,20,37012,47446,12,37012,15,37012,0
1502,27,2,20,48340,50686,14,48340,18,48340,0
1503,24,2,20,18591,19294,13,18593,17,18593,0
1504,25,2,20,29317,32317,13,29317,17,29317,0
1505,19,2,20,47097,58941,10,47156,14,47156,0
1506,18,2,20,8598,9027,10,8598,13,8598,0
1507,26,2,20,40548,40550,14,40548,17,40548,0
1508,25,2,20,28599,29748,13,28599,17,28599,0
1509,19,2,20,22022,23918,11,22022,12,22022,0
1510,25,2,20,51833,52917,14,52083,17,52083,0
1511,18,2,20,30225,30508,10,30227,13,30227,0
1512,17,2,20,15498,17572,10,15498,12,15498,0
1513,20,2,20,45927,47917,11,49463,14,49463,0
1514,17,2,20,38423,38615,10,38423,12,38423,0
1515,33,2,20,26609,26609,17,26609,22,26609,0
1516,30,2,20,13929,13954,16,13929,20,13929,0
1517,23,2,20,19253,19311,12,19253,16,19253,0
1518,21,2,20,49361,49386,11,49364,15,49364,0
1519,30,2,20,24603,26772,14,24603,20,24603,0
1520,27,2,20,47512,57924,14,47512,18,47512,0
1521,18,2,20,15932,16311,10,15932,12,15932,0
1522,36,2,20,28739,40227,18,28740,30,28740,0
1523,24,2,20,9291,9306,12,9295,17,9295,0
1524,13,2,20,16217,17333,7,16217,9,16217,0
1525,11,2,20,39304,39305,6,39305,8,39305,0
1526,19,2,20,38915,54336,10,38915,14,38915,0
1527,18,2,20,2695,2705,36,2695,13,2695,0
1528,17,2,20,34832,39988,9,34918,12,34918,0
1529,21,2,20,21457,24555,12,21473,14,21473,0
1530,21,2,20,22675,23014,12,22675,15,22675,0
1531,12,3,8,56,82,11,56,11,56,0
1532,16,3,8,55,75,10,55,13,55,0
1533,10,3,8,59,76,8,59,8,59,0
1534,11,3,8,53,58,8,53,10,53,0
1535,16,3,8,54,55,12,54,13,54,0
1536,10,3,8,57,70,8,57,8,57,0
1537,19,3,8,56,66,13,56,15,56,0
1538,16,3,8,53,55,12,53,13,53,0
1539,12,3,8,59,66,9,59,11,59,0
1540,18,3,8,51,74,12,51,15,51,0
1541,15,3,8,60,67,11,60,12,60,0
1542,11,3,8,57,61,8,57,9,57,0
1543,15,3,8,56,87,11,56,12,56,0
1544,16,3,8,55,59,11,55,13,55,0
1545,16,3,8,52,64,11,52,12,52,0
1546,16,3,8,52,58,11,52,13,52,0
1547,13,3,8,54,63,10,54,11,54,0
1548,13,3,8,53,67,9,53,11,53,0
1549,14,3,8,53,60,10,53,12,53,0
1550,14,3,8,59,61,10,61,12,61,0
1551,18,3,8,54,65,13,54,14,54,0
1552,12,3,8,54,72,9,54,10,54,0
1553,14,3,8,54,73,10,54,12,54,0
1554,10,3,8,50,57,8,50,9,50,0
1555,11,3,8,57,71,8,57,10,57,0
1556,11,3,8,53,68,8,53,10,53,0
1557,12,3,8,54,61,9,55,10,55,0
1558,9,3,8,52,55,7,52,8,52,0
1559,15,3,8,60,85,10,60,11,60,0
1560,17,3,8,60,65,24,60,18,60,0
1561,27,3,16,1567,2221,17,1567,21,1567,0
1562,14,3,16,645,786,11,645,12,645,0
1563,30,3,16,861,968,19,861,24,861,0
1564,27,3,16,2048,2147,18,2048,22,2048,0
1565,30,3,16,1976,2768,19,1976,24,1976,0
1566,23,3,16,1297,1519,15,1297,18,1297,0
1567,23,3,16,618,707,16,618,20,618,0
1568,19,3,16,767,812,13,768,16,768,0
1569,22,3,16,758,801,15,758,17,758,0
1570,22,3,16,451,465,15,460,18,460,0
1571,19,3,16,345,377,13,345,39,345,0
1572,26,3,16,1148,1342,18,1148,21,1148,0
1573,22,3,16,1264,1646,14,1264,18,1264,0
1574,14,3,16,1555,2227,10,1555,12,1555,0
1575,24,3,16,821,875,16,821,20,821,0
1576,13,3,16,52,61,9,52,11,52,0
1577,26,3,16,1798,2127,17,1798,21,1798,0
1578,20,3,16,1473,1515,115,1473,17,1473,0
1579,24,3,16,1079,1109,16,1079,19,1079,0
1580,19,3,16,573,626,14,574,16,574,0
1581,17,3,16,103,157,12,103,15,103,0
1582,33,3,16,1049,1197,21,1049,1403,1049,0
1583,16,3,16,1497,1522,23,1498,15,1498,0
1584,17,3,16,984,1100,12,984,15,984,0
1585,19,3,16,340,372,13,340,16,340,0
1586,22,3,16,1718,2349,15,1718,18,1718,0
1587,23,3,16,1315,1328,15,1323,19,1323,0
1588,21,3,16,602,687,14,603,18,603,0
1589,19,3,16,1598,1672,12,1598,16,1598,0
1590,21,3,16,1746,2277,14,1746,16,1746,0
1591,30,3,20,21227,24218,19,21227,23,21227,0
1592,33,3,20,34918,38950,22,34918,26,34918,0
1593,31,3,20,9120,9727,19,9145,24,9145,0
1594,23,3,20,10581,10878,16,10616,19,10616,0
1595,31,3,20,12450,18099,19,12451,24,12451,0
1596,34,3,20,34773,39806,22,34779,27,34779,0
1597,32,3,20,28668,31681,20,28668,24,28668,0
1598,27,3,20,11655,15761,18,11688,21,11688,0
1599,32,3,20,13647,17252,20,13647,25,13647,0
1600,25,3,20,9466,10937,17,9466,20,9466,0
1601,46,3,20,28033,32082,28,28033,32,28033,0
1602,36,3,20,34445,44111,22,34890,27,34890,0
1603,33,3,20,29874,31622,21,29874,63,29874,0
1604,14,3,20,284,307,11,284,12,284,0
1605,33,3,20,14990,15145,20,15026,27,15026,0
1606,34,3,20,31627,40636,21,31652,27,31652,0
1607,32,3,20,3800,4310,20,3800,25,3800,0
1608,28,3,20,30961,38398,18,32214,22,32214,0
1609,35,3,20,26582,29333,21,26583,27,26583,0
1610,32,3,20,23971,26483,21,23972,25,23972,0
1611,22,3,20,4444,6717,16,4444,18,4444,0
1612,36,3,20,22707,27059,23,22851,29,22851,0
1613,26,3,20,29588,35411,16,32113,21,32113,0
1614,35,3,20,20613,20851,21,20613,25,20613,0
1615,37,3,20,29492,43555,23,29492,28,29492,0
1616,39,3,20,29916,30363,23,29916,28,29916,0
1617,26,3,20,10464,12109,17,10464,26,10464,0
1618,22,3,20,18128,21021,15,18141,18,18141,0
1619,38,3,20,7938,8081,24,7938,29,7938,0
1620,34,3,20,6773,8497,21,6773,25,6773,0
1621,17,4,8,53,63,15,53,16,53,0
1622,25,4,8,58,73,82,58,21,58,0
1623,17,4,8,56,87,39,56,15,56,0
1624,27,4,8,56,69,18,56,23,56,0
1625,23,4,8,54,70,17,54,20,54,0
1626,18,4,8,54,58,14,55,16,55,0
1627,14,4,8,50,75,10,50,13,50,0
1628,18,4,8,55,91,13,55,16,55,0
1629,27,4,8,60,62,17,60,23,60,0
1630,15,4,8,50,61,12,50,14,50,0
1631,19,4,8,54,65,15,54,16,54,0
1632,19,4,8,59,67,13,59,17,59,0
1633,18,4,8,50,70,14,50,16,50,0
1634,22,4,8,56,80,16,56,19,56,0
1635,19,4,8,59,61,14,59,16,59,0
1636,16,4,8,56,61,12,60,14,60,0
1637,16,4,8,50,56,13,51,14,51,0
1638,17,4,8,59,73,12,59,15,59,0
1639,18,4,8,52,62,14,52,16,52,0
1640,16,4,8,59,70,12,60,14,60,0
1641,18,4,8,58,86,13,58,16,58,0
1642,21,4,8,56,90,15,56,18,56,0
1643,20,4,8,52,60,15,52,18,52,0
1644,17,4,8,55,69,13,55,15,55,0
1645,16,4,8,60,74,12,60,14,60,0
1646,16,4,8,51,61,13,51,14,51,0
1647,18,4,8,58,66,13,58,15,58,0
1648,20,4,8,52,60,14,52,16,52,0
1649,17,4,8,52,70,13,52,16,52,0
1650,18,4,8,54,61,14,54,17,54,0
1651,26,4,16,1529,2078,20,1530,22,1530,0
1652,28,4,16,1114,1153,53,1136,23,1136,0
1653,20,4,16,487,648,15,490,18,490,0
1654,35,4,16,1499,2450,24,1499,29,1499,0
1655,20,4,16,1478,1888,15,1481,18,1481,0
1656,28,4,16,650,722,20,650,23,650,0
1657,24,4,16,998,1231,17,1027,21,1027,0
1658,29,4,16,575,689,20,575,23,575,0
1659,28,4,16,804,1069,19,805,23,805,0
1660,31,4,16,1604,1855,21,1604,26,1604,0
1661,24,4,16,410,478,17,415,19,415,0
1662,25,4,16,347,429,17,348,21,348,0
1663,29,4,16,797,920,20,798,22,798,0
1664,32,4,16,1225,1659,21,1225,27,1225,0
1665,28,4,16,1484,1992,19,1484,22,1484,0
1666,18,4,16,61,64,13,61,17,61,0
1667,31,4,16,1537,2087,21,1537,25,1537,0
1668,25,4,16,697,844,23,697,21,697,0
1669,24,4,16,582,602,17,582,20,582,0
1670,36,4,16,1225,1426,24,1225,28,1225,0
1671,23,4,16,567,740,16,567,18,567,0
1672,26,4,16,1239,1500,19,1239,22,1239,0
1673,24,4,16,551,897,17,551,21,551,0
1674,22,4,16,212,359,42,213,19,213,0
1675,26,4,16,132,151,18,132,22,132,0
1676,24,4,16,307,459,17,307,20,307,0
1677,27,4,16,1081,1403,19,1081,23,1081,0
1678,30,4,16,838,1197,21,838,25,838,0
1679,35,4,16,1505,1710,24,1505,28,1505,0
1680,27,4,16,1423,1758,19,1423,23,1423,0
1681,43,4,20,24323,27248,28,24324,34,24324,0
1682,42,4,20,6348,7297,29,6350,33,6350,0
1683,48,4,20,11643,13464,31,11643,37,11643,0
1684,37,4,20,3804,4676,24,3813,29,3813,0
1685,35,4,20,19939,27255,23,20206,29,20206,0
1686,30,4,20,25685,31846,20,25785,25,25785,0
1687,38,4,20,10410,12498,26,10411,30,10411,0
1688,34,4,20,1840,2059,23,1840,27,1840,0
1689,43,4,20,11972,15947,27,11978,34,11978,0
1690,37,4,20,20787,24306,25,20843,30,20843,0
1691,52,4,20,22008,35237,33,22137,41,22137,0
1692,42,4,20,21258,29419,49,21258,35,21258,0
1693,36,4,20,16650,24101,24,16651,30,16651,0
1694,46,4,20,14439,15462,30,14440,37,14440,0
