InstanceID,M,N,B,OptimalMakespan,LS_MaxGroupSum,LS_Time(us),LPT_MaxGroupSum,LPT_Time(us),MULTIFIT_MaxGroupSum,MULTIFIT_Time(us),LRM_MaxGroupSum,LRM_Time(us)
2070,100,4,16,1242,1707,6,1242,14,891,66,1805,33
2071,100,4,16,808,926,6,808,14,571,71,1114,46
2072,100,4,16,848,1120,21,848,15,626,64,1163,33
2073,100,4,16,985,1159,7,985,14,651,62,1366,34
2074,100,4,16,958,1326,6,958,16,548,62,1282,34
2075,100,4,16,224,311,6,224,14,144,44,305,32
2076,100,4,20,16943,19694,6,16961,15,13156,315,20538,43
2077,100,4,20,21337,22828,10,21337,22,9929,816,28090,67
2078,100,4,20,694,1054,10,694,23,463,82,927,30
2079,100,4,20,17317,19608,7,17317,14,9650,495,23963,59
2080,100,4,20,6908,7522,10,6908,24,5183,125,8432,31
2081,100,4,20,23821,31176,7,23821,15,17767,650,34430,74
2082,100,4,20,22298,29418,11,22298,24,11313,793,29044,57
2083,100,4,20,15650,18785,11,15650,26,7964,417,19795,55
2084,100,4,20,14974,17627,32,14974,21,11876,336,18828,44
2085,100,4,20,11427,12609,10,11427,23,9255,184,13924,35
2086,100,4,20,22899,23150,6,22971,15,16141,1905,33211,257
2087,100,4,20,7138,9919,10,7138,35,3386,214,9673,47
2088,100,4,20,12013,14376,9,12013,19,5342,339,16208,91
2089,100,4,20,15930,20815,11,16058,34,9402,508,23717,66
2090,100,4,20,24166,29131,10,24166,26,11054,745,33342,61
2091,100,4,20,2988,3737,12,2988,28,2440,116,4164,35
2092,100,4,20,17068,26660,7,17068,15,12218,404,26413,38
2093,100,4,20,12523,13428,8,12551,16,7149,367,16404,46
2094,100,4,20,22657,36839,9,22657,17,9352,5814,29435,64
2095,100,4,20,21475,25570,15,21475,26,9998,610,29253,49
2096,100,4,20,25825,27497,15,25825,29,16986,664,37378,94
2097,100,4,20,20737,22768,20,20737,24,7857,613,26513,52
2098,100,4,20,4947,5923,10,4947,23,2306,210,6156,35
2099,100,4,20,23771,25843,9,23801,17,20398,496,32142,47
2100,100,4,20,3237,4708,8,3237,20,2602,89,4469,33
2101,96,8,8,108,151,37,108,19,94,119,157,40
2102,96,8,8,119,144,11,119,17,103,88,171,42
2103,96,8,8,107,140,8,107,18,100,53,148,38
2104,96,8,8,128,178,8,128,19,115,62,173,70
2105,96,8,8,110,151,8,110,17,96,55,133,35
2106,96,8,8,123,160,7,123,17,112,86,175,36
2107,96,8,8,126,198,7,126,16,122,53,177,35
2108,96,8,8,121,162,7,121,16,103,51,164,35
2109,96,8,8,108,158,14,108,15,99,51,156,37
2110,96,8,8,128,185,7,128,17,117,54,175,35
2111,96,8,8,108,148,8,108,17,99,53,149,36
2112,96,8,8,115,159,7,115,16,107,59,169,35
2113,96,8,8,125,154,7,125,16,113,54,170,35
2114,96,8,8,126,148,7,126,17,114,50,165,37
2115,96,8,8,124,144,7,124,16,103,51,176,41
2116,96,8,8,127,184,7,127,17,112,53,185,37
2117,96,8,8,127,171,7,127,17,110,78,198,40
2118,96,8,8,126,137,7,126,17,116,68,174,36
2119,96,8,8,103,122,8,103,17,92,53,160,35
2120,96,8,8,127,164,7,127,16,116,50,205,35
2121,96,8,8,119,146,8,119,17,112,49,183,35
2122,96,8,8,125,191,7,125,28,120,101,170,38
2123,96,8,8,112,162,7,112,17,101,55,158,35
2124,96,8,8,107,114,7,107,17,97,72,136,35
2125,96,8,8,126,184,7,126,17,116,67,158,37
2126,96,8,16,165,222,7,165,17,137,55,248,35
2127,96,8,16,518,781,8,518,17,359,75,713,35
2128,96,8,16,406,478,8,406,22,189,77,612,35
2129,96,8,16,517,766,8,517,30,442,68,698,36
2130,96,8,16,112,146,7,112,16,99,57,158,35
2131,96,8,16,573,923,7,573,21,396,72,817,36
2132,96,8,16,222,276,7,222,17,185,60,328,36
2133,96,8,16,703,1036,8,703,18,321,100,934,45
2134,96,8,16,494,724,9,494,26,403,66,751,35
2135,96,8,16,495,782,8,495,18,446,65,701,38
2136,96,8,16,405,544,8,405,19,201,66,568,36
2137,96,8,16,172,221,7,172,17,147,52,221,36
2138,96,8,16,549,909,8,549,17,468,76,759,38
2139,96,8,16,579,920,8,579,16,480,73,852,35
2140,96,8,16,381,470,8,381,18,178,69,542,35
2141,96,8,16,102,143,12,102,17,88,51,139,35
2142,96,8,16,657,779,8,657,18,576,69,964,34
2143,96,8,16,117,165,7,117,15,104,50,161,35
2144,96,8,16,462,583,8,462,18,383,62,572,35
2145,96,8,16,136,195,8,136,16,116,56,178,36
2146,96,8,16,589,777,17,589,18,522,81,798,37
2147,96,8,16,789,1211,8,789,20,583,90,1149,38
2148,96,8,16,388,538,7,388,16,228,69,543,35
2149,96,8,16,582,693,8,582,17,449,73,880,35
2150,96,8,16,737,996,8,737,17,560,77,1044,35
2151,96,8,20,4731,6700,10,4731,27,3560,303,6636,47
2152,96,8,20,10355,16921,10,10356,32,8343,564,15836,72
2153,96,8,20,5849,6370,11,5849,31,3135,449,8148,45
2154,96,8,20,1329,1692,12,1329,30,1102,127,1922,48
2155,96,8,20,11933,13812,9,11946,18,9497,752,17378,71
2156,96,8,20,12429,15524,15,12429,30,10012,647,18894,81
2157,96,8,20,970,1244,15,970,30,823,101,1351,39
2158,96,8,20,7805,9815,9,7805,18,3630,502,11172,107
2159,96,8,20,12774,18383,13,12774,29,10454,547,17884,48
2160,96,8,20,3977,5017,10,3977,25,2902,639,5684,63
2161,96,8,20,10426,15700,11,10426,25,5965,664,15836,62
2162,96,8,20,6925,10692,12,6925,27,4837,381,11034,58
2163,96,8,20,8523,11484,10,8523,22,5876,591,12341,54
2164,96,8,20,1472,1940,51,1472,25,1040,149,2098,38
2165,96,8,20,9856,14132,10,9856,18,7823,450,13275,48
2166,96,8,20,10557,16457,10,10611,22,8430,489,15689,348
2167,96,8,20,621,952,12,621,30,541,152,933,40
2168,96,8,20,8443,10911,10,8443,20,7264,354,10738,46
2169,96,8,20,949,1250,12,949,23,821,90,1392,36
2170,96,8,20,329,542,8,329,16,263,61,510,87
2171,96,8,20,1393,1943,9,1393,19,1261,131,2009,37
2172,96,8,20,11240,17921,9,11240,19,8296,509,15980,54
2173,96,8,20,8345,10409,11,8345,30,6513,370,12317,44
2174,96,8,20,3895,4709,17,3895,46,2911,271,6053,64
2175,96,8,20,8997,11772,12,8997,23,7423,442,13106,52
2176,96,16,8,130,198,16,130,31,128,84,179,47
2177,96,16,8,107,175,11,107,23,95,70,161,133
2178,96,16,8,105,143,16,105,44,101,81,149,52
2179,96,16,8,109,157,10,109,49,101,80,167,45
2180,96,16,8,120,167,10,120,23,117,79,173,43
2181,96,16,8,128,185,10,128,21,118,77,191,42
2182,96,16,8,114,174,37,114,50,100,122,167,60
2183,96,16,8,109,156,13,109,25,97,75,154,45
2184,96,16,8,103,160,10,103,21,91,65,157,43
2185,96,16,8,117,176,9,117,20,103,62,172,55
2186,96,16,8,128,189,9,128,20,127,61,198,41
2187,96,16,8,122,207,10,122,21,114,83,182,46
2188,96,16,8,108,154,10,108,20,104,60,163,40
2189,96,16,8,122,194,9,122,48,111,63,182,40
2190,96,16,8,121,186,9,121,20,115,68,173,50
2191,96,16,8,122,184,9,122,19,107,63,185,52
2192,96,16,8,100,142,9,100,20,97,60,152,40
2193,96,16,8,129,181,10,129,23,109,79,189,39
2194,96,16,8,129,189,9,129,73,117,61,195,40
2195,96,16,8,126,168,10,126,21,108,62,187,41
2196,96,16,8,124,201,9,124,20,111,66,188,40
2197,96,16,8,100,152,10,100,26,92,68,150,40
2198,96,16,8,118,167,9,118,20,104,57,177,40
2199,96,16,8,124,159,14,124,47,114,66,183,40
2200,96,16,8,115,161,9,115,20,112,64,176,39
2201,96,16,16,159,220,9,159,32,135,73,235,45
2202,96,16,16,118,181,10,118,21,107,67,175,40
2203,96,16,16,229,317,10,229,21,208,73,352,41
2204,96,16,16,360,603,10,361,22,326,91,534,52
2205,96,16,16,117,174,9,117,21,113,63,176,41
2206,96,16,16,391,579,10,391,21,336,90,593,40
2207,96,16,16,126,198,9,126,20,113,66,188,46
2208,96,16,16,117,158,9,117,22,113,70,185,40
2209,96,16,16,206,337,9,206,22,183,73,292,46
2210,96,16,16,233,333,9,233,99,207,80,358,69
2211,96,16,16,123,178,15,123,23,111,71,182,153
2212,96,16,16,330,421,18,332,64,288,120,507,57
2213,96,16,16,328,411,12,329,23,303,87,507,43
2214,96,16,16,202,312,11,202,22,188,74,306,42
2215,96,16,16,391,628,13,391,23,337,92,600,40
2216,96,16,16,152,230,10,152,32,134,62,226,74
2217,96,16,16,367,505,12,368,24,341,88,570,40
2218,96,16,16,310,394,9,310,20,256,81,448,38
2219,96,16,16,121,177,9,121,143,110,81,180,44
2220,96,16,16,300,482,12,301,24,263,85,448,129
2221,96,16,16,228,371,11,229,25,202,80,342,43
2222,96,16,16,190,253,10,190,23,156,113,303,42
2223,96,16,16,214,300,10,214,20,185,91,327,41
2224,96,16,16,199,287,9,199,20,188,72,288,40
2225,96,16,16,366,485,10,366,22,310,81,574,68
2226,96,16,20,5071,6516,11,5075,22,4484,461,7688,59
2227,96,16,20,216,319,18,217,32,198,94,308,46
2228,96,16,20,5286,8299,13,5310,111,4491,552,8443,56
2229,96,16,20,1054,1497,24,1055,34,931,231,1562,45
2230,96,16,20,2774,4222,17,2782,60,2275,287,4196,50
2231,96,16,20,4468,6708,14,4474,27,3837,497,6747,67
2232,96,16,20,2628,4175,20,2632,37,2179,335,3954,50
2233,96,16,20,1045,1524,16,1046,32,866,207,1611,55
2234,96,16,20,3255,5066,13,3262,27,2845,316,4988,51
2235,96,16,20,6314,9481,15,6329,31,5360,704,9739,159
2236,96,16,20,4366,5705,17,4373,36,3942,401,6349,67
2237,96,16,20,3215,4645,14,3241,32,2850,401,5019,54
2238,96,16,20,1275,2131,14,1276,29,1044,190,2004,44
2239,96,16,20,3501,4867,11,3518,26,3060,387,4856,49
2240,96,16,20,3731,5796,16,3755,28,3294,397,5733,54
2241,96,16,20,1161,1596,16,1162,36,963,208,1711,46
2242,96,16,20,1097,1414,12,1107,27,964,128,1594,43
2243,96,16,20,807,1081,11,807,25,700,132,1246,42
2244,96,16,20,508,793,14,508,25,481,99,779,89
2245,96,16,20,4223,6681,11,4229,25,3759,360,6637,50
2246,96,16,20,508,829,15,511,33,456,113,746,49
2247,96,16,20,1707,2664,11,1711,22,1423,592,2707,70
2248,96,16,20,4971,7265,17,4978,31,4395,531,7287,58
2249,96,16,20,630,973,16,631,34,546,130,932,40
2250,96,16,20,1828,2541,11,1830,24,1448,333,2589,45
