InstanceID,N,K,B,OptimalMakespan,LS_MaxGroupSum,LS_Time(us),LPT_MaxGroupSum,LPT_Time(us),MULTIFIT_MaxGroupSum,MULTIFIT_Time(us)
732,5,2,8,40,55,3,40,4,40,28
733,5,2,8,40,44,3,40,4,40,27
734,6,2,8,39,40,4,39,5,39,32
735,11,2,8,31,39,6,31,7,31,48
736,11,2,8,40,43,61,40,7,40,49
737,9,2,8,40,42,5,40,6,40,43
738,9,2,8,40,41,6,40,6,40,41
739,8,2,8,36,40,5,36,6,36,38
740,9,2,8,39,40,5,40,6,39,42
741,6,2,8,36,37,4,36,5,36,63
742,8,2,8,34,49,6,34,5,34,39
743,5,2,8,35,35,3,35,4,35,29
744,9,2,8,33,33,5,33,6,33,41
745,10,2,8,36,36,6,36,7,36,45
746,11,2,8,35,40,7,35,7,35,48
747,11,2,8,34,37,6,34,7,34,46
748,11,2,8,30,33,6,30,7,30,48
749,9,2,8,36,36,6,36,6,36,42
750,9,2,8,36,37,6,36,6,36,41
751,22,2,16,3247,3274,12,3247,16,3272,81
752,15,2,16,963,979,9,963,9,969,62
753,11,2,16,553,572,7,553,7,565,49
754,8,2,16,158,171,5,160,6,162,40
755,17,2,16,1416,2038,10,1416,11,1427,66
756,15,2,16,1024,1171,8,1024,9,1032,116
757,20,2,16,2955,2990,12,2955,14,2976,76
758,20,2,16,2090,2527,10,2090,13,2106,75
759,18,2,16,1770,2293,60,1770,12,1783,73
760,16,2,16,2915,2950,9,2915,10,2937,63
761,11,2,16,2431,2589,6,2436,8,2440,50
762,14,2,16,1993,2831,8,1993,9,2008,58
763,17,2,16,1064,1282,9,1075,12,1072,67
764,22,2,16,673,691,11,673,14,678,82
765,22,2,16,1807,2085,11,1807,14,1821,133
766,13,2,16,2691,3322,8,2731,9,2709,56
767,12,2,16,828,928,7,828,8,833,52
768,18,2,16,1685,2255,11,1685,12,1698,70
769,19,2,16,1130,1213,11,1130,13,1138,72
770,17,2,16,3193,3502,10,3195,11,3216,68
771,11,2,16,682,728,7,682,7,687,49
772,15,2,16,2347,2810,9,2350,9,2365,61
773,14,2,16,1574,1719,8,1574,10,1586,55
774,19,2,16,1587,1821,11,1587,13,1599,73
775,10,2,16,2778,3535,6,2778,7,2799,46
776,16,2,16,2288,2856,10,2293,10,2305,106
777,12,2,16,334,354,8,336,8,336,54
778,15,2,16,2021,2044,9,2021,11,2035,61
779,20,2,16,3037,3152,10,3040,14,3059,78
780,27,2,16,2983,3087,13,2983,17,3006,171
781,11,2,20,97,107,38,97,8,97,115
782,20,2,20,2888,2985,11,2890,27,2909,162
783,14,2,20,33071,43299,9,33071,10,33306,61
784,23,2,20,14011,14728,21,14011,18,14105,101
785,26,2,20,16926,17380,13,16932,18,17058,97
786,16,2,20,2580,3063,11,2589,67,2596,67
787,29,2,20,52314,52349,14,52314,18,52722,504
788,21,2,20,21873,30846,25,21878,90,22043,228
789,19,2,20,21560,24678,11,21714,16,21728,215
790,34,2,20,44764,46295,61,44764,24,45113,323
791,18,2,20,46179,66195,43,46179,14,46529,170
792,24,2,20,44433,45698,13,44612,15,44780,107
793,26,2,20,14538,14623,14,14538,17,14644,207
794,23,2,20,35910,43815,36,35911,54,36157,170
795,31,2,20,14777,15078,33,14777,126,14892,444
796,25,2,20,41169,45018,14,41169,18,41490,382
797,25,2,20,33481,46641,15,33481,90,33742,97
798,27,2,20,20456,25215,13,20456,18,20615,94
799,17,2,20,10653,11624,86,10654,11,10734,66
800,19,2,20,47398,48662,10,47398,13,47768,98
801,18,2,20,20539,22045,9,20539,11,20699,88
802,17,2,20,4431,5526,10,4431,41,4465,83
803,28,2,20,47372,52955,14,47372,18,47742,263
804,26,2,20,4357,4911,14,4357,53,4391,207
805,21,2,20,2745,2793,12,2745,14,2766,194
806,19,2,20,8682,8764,11,8683,15,8746,78
807,23,2,20,34822,38745,13,34822,15,35094,497
808,15,2,20,3691,4679,10,3691,86,3719,113
809,21,2,20,23757,24695,11,23800,15,23907,343
810,26,2,20,22560,23670,13,22560,17,22736,107
811,9,3,8,40,58,8,40,8,40,50
812,13,3,8,36,40,9,37,10,37,64
813,9,3,8,33,44,7,33,7,33,50
814,15,3,8,33,42,11,33,11,33,70
815,8,3,8,34,42,7,34,7,34,47
816,11,3,8,39,49,8,39,9,39,58
817,16,3,8,36,42,11,36,12,36,73
818,14,3,8,35,45,10,35,11,35,69
819,17,3,8,32,44,11,32,14,32,76
820,13,3,8,40,42,9,40,10,40,61
821,11,3,8,37,40,8,37,9,37,78
822,12,3,8,38,52,9,39,10,38,59
823,12,3,8,35,44,9,35,10,35,65
824,8,3,8,31,37,7,31,7,31,47
825,12,3,8,38,42,9,38,23,38,111
826,14,3,8,36,41,10,36,11,36,67
827,16,3,8,35,37,11,36,12,36,72
828,19,3,8,40,41,12,40,15,40,81
829,13,3,8,35,36,9,35,11,35,65
830,15,3,8,40,44,11,40,12,40,69
831,11,3,8,33,42,8,33,9,33,57
832,12,3,8,31,34,22,31,48,31,57
833,15,3,8,36,50,10,36,12,36,65
834,10,3,8,40,53,7,40,8,41,50
835,21,3,8,34,42,12,34,15,34,83
836,16,3,8,39,40,11,39,12,39,71
837,10,3,8,37,54,7,37,8,37,51
838,13,3,8,31,32,9,31,11,31,61
839,14,3,8,38,41,10,38,11,38,65
840,13,3,8,34,43,9,34,10,34,62
841,21,3,16,1431,1777,14,1431,16,1442,89
842,22,3,16,104,143,14,104,17,104,113
843,24,3,16,1889,2435,15,1889,18,1903,99
844,30,3,16,1976,2333,18,1976,22,1991,120
845,18,3,16,2021,2310,12,2021,14,2036,78
846,23,3,16,1650,1673,15,1652,17,1662,95
847,17,3,16,165,181,12,165,13,166,77
848,21,3,16,353,401,13,353,16,355,88
849,23,3,16,1723,1875,14,1723,18,1736,93
850,23,3,16,1252,1322,14,1253,16,1261,128
851,19,3,16,957,1209,12,958,15,964,85
852,25,3,16,925,941,15,925,19,932,99
853,23,3,16,819,899,15,819,18,825,95
854,17,3,16,142,147,11,142,14,143,76
855,20,3,16,1960,2316,13,1960,16,1975,88
856,32,3,16,936,950,19,937,22,943,123
857,19,3,16,2096,2795,13,2097,15,2112,83
858,23,3,16,1824,2491,14,1824,18,1837,117
859,31,3,16,1759,1913,19,1759,23,1772,199
860,22,3,16,1702,2054,15,1702,17,1715,92
861,23,3,16,262,274,15,270,18,264,96
862,14,3,16,97,152,10,97,11,97,67
863,19,3,16,1090,1133,13,1090,15,1098,84
864,16,3,16,637,749,11,656,13,656,102
865,27,3,16,2107,2957,17,2107,20,2123,110
866,28,3,16,1891,1965,17,1892,21,1905,114
867,32,3,16,1072,1490,29,1072,26,1080,136
868,21,3,16,2113,2533,14,2113,16,2129,88
869,31,3,16,1779,1989,18,1779,23,1792,120
870,23,3,16,648,682,14,648,18,653,120
871,33,3,20,11818,19007,20,11821,25,11910,123
872,32,3,20,19433,25408,19,19433,23,19584,120
873,39,3,20,29012,31336,23,29012,27,29238,142
874,26,3,20,34888,37610,16,34908,20,35157,104
875,33,3,20,3766,4006,20,3766,24,3795,123
876,25,3,20,23313,33579,16,23343,18,23495,3872
877,33,3,20,14086,16538,62,14086,232,14196,535
878,31,3,20,14697,16381,43,14700,80,14811,1420
879,25,3,20,29166,34754,21,29167,22,29393,913
880,27,3,20,24189,31028,20,24202,23,24377,107
881,25,3,20,8975,10966,15,8976,57,9043,100
882,26,3,20,18657,23795,16,18657,19,18802,465
883,37,3,20,17411,18280,26,17411,30,17547,146
884,31,3,20,12478,13010,117,12480,23,12575,124
885,34,3,20,13353,18900,20,13353,25,13457,131
886,29,3,20,3149,3190,18,3150,21,3173,112
887,29,3,20,9003,12125,18,9003,22,9073,143
888,34,3,20,21411,27156,20,21413,25,21578,132
889,36,3,20,30393,39567,21,30393,26,30630,138
890,38,3,20,22049,24381,23,22183,28,22221,147
891,39,3,20,33489,42353,23,33489,28,33750,147
892,27,3,20,20066,28126,17,20066,21,20222,273
893,25,3,20,4309,5368,16,4310,20,4342,102
894,28,3,20,14964,18435,17,14964,20,15080,108
895,26,3,20,24324,31185,16,24442,20,24514,105
896,26,3,20,5400,6483,16,5400,20,5442,102
897,26,3,20,22424,25402,16,22428,19,22598,102
898,26,3,20,27749,33262,16,27749,19,27965,158
899,31,3,20,5261,6584,19,5261,23,5302,120
900,30,3,20,13935,14994,18,13935,22,14043,116
901,18,4,8,36,38,17,36,15,36,116
902,15,4,8,34,46,12,34,12,34,75
903,22,4,8,40,55,15,40,17,40,256
904,23,4,8,38,53,18,38,19,38,104
905,14,4,8,40,55,11,40,12,40,74
906,15,4,8,37,45,13,37,13,37,78
907,11,4,8,35,37,8,35,10,35,61
908,15,4,8,38,49,11,38,13,38,74
909,21,4,8,37,41,15,37,17,37,203
910,24,4,8,40,56,16,40,30,40,127
911,16,4,8,34,44,12,34,13,34,78
912,14,4,8,30,44,10,30,12,30,72
913,19,4,8,38,39,13,38,16,38,275
914,23,4,8,40,52,17,40,20,40,106
915,22,4,8,40,58,15,40,18,40,100
916,17,4,8,30,39,12,30,14,30,186
917,20,4,8,37,38,14,37,17,37,93
918,19,4,8,34,38,14,34,16,34,88
919,22,4,8,34,52,16,34,18,34,98
920,18,4,8,39,57,13,39,15,39,86
921,19,4,8,32,46,14,32,16,32,91
922,13,4,8,34,52,10,34,11,34,70
923,14,4,8,38,62,11,38,12,38,73
924,18,4,8,37,41,13,37,59,37,92
925,11,4,8,34,41,9,34,10,34,63
926,25,4,8,35,43,17,35,19,35,109
927,22,4,8,33,39,16,33,18,33,99
928,13,4,8,33,50,10,33,11,33,68
929,16,4,8,36,52,12,36,14,36,81
930,15,4,8,31,45,12,31,12,31,75
931,31,4,16,337,493,20,337,25,339,177
932,37,4,16,1506,1840,24,1506,29,1517,154
933,22,4,16,208,225,16,208,18,209,158
934,26,4,16,94,141,18,94,21,94,113
935,26,4,16,904,1342,18,904,21,911,114
936,28,4,16,888,1003,18,888,23,894,121
937,28,4,16,1125,1807,20,1126,72,1133,124
938,30,4,16,582,779,21,582,23,586,133
939,38,4,16,1543,1846,25,1543,31,1555,161
940,29,4,16,618,630,20,618,23,622,130
941,40,4,16,601,832,27,601,32,605,199
942,20,4,16,1560,2294,15,1568,17,1572,101
943,36,4,16,1332,1575,25,1332,29,1342,156
944,25,4,16,257,283,18,257,21,259,112
945,34,4,16,1636,2253,23,1637,27,1648,143
946,36,4,16,1427,1655,23,1427,29,1438,149
947,36,4,16,1213,1731,24,1213,75,1222,148
948,33,4,16,506,585,22,506,26,509,140
949,29,4,16,704,808,20,704,22,709,129
950,36,4,16,989,1498,24,989,28,996,153
951,29,4,16,694,871,21,694,23,699,9384
952,30,4,16,1429,1753,24,1429,27,1440,132
953,27,4,16,508,762,19,508,23,511,119
954,22,4,16,422,578,16,422,18,425,102
955,26,4,16,331,514,18,331,26,333,114
956,28,4,16,248,359,19,248,22,249,158
957,34,4,16,1155,1290,24,1155,27,1164,141
958,38,4,16,969,1248,25,969,29,976,155
959,21,4,16,357,406,15,363,18,359,105
960,17,4,16,370,497,13,374,15,372,87
961,30,4,20,121,153,21,121,23,121,126
962,40,4,20,6335,10307,25,6335,64,6384,160
963,34,4,20,12944,17073,24,13002,27,13045,144
964,39,4,20,13185,19893,26,13195,30,13288,162
965,49,4,20,13908,16488,32,13908,36,14016,191
966,32,4,20,7821,10605,21,7822,27,7882,178
967,38,4,20,15860,22087,26,15860,30,15983,212
968,35,4,20,4452,5923,24,4457,28,4486,147
969,38,4,20,5669,5724,30,5673,30,5713,154
970,43,4,20,11869,12279,28,11869,31,11961,197
971,40,4,20,10527,12767,28,10527,31,10609,165
972,41,4,20,8516,9340,27,8516,32,8582,171
973,38,4,20,16794,23725,24,16794,31,16925,165
974,33,4,20,5453,6235,23,5453,28,5495,164
975,40,4,20,5744,6915,27,5744,31,5788,166
976,32,4,20,8431,11079,22,8432,25,8562,141
977,41,4,20,21323,31109,40,21323,33,21489,173
978,30,4,20,15607,18114,21,15607,24,15728,138
979,39,4,20,13130,14202,26,13131,30,13232,177
980,38,4,20,25154,36587,25,25188,31,25350,162
981,35,4,20,21816,33268,23,21816,28,21986,151
982,36,4,20,21613,34891,25,21614,28,21781,156
983,18,4,20,78,91,14,78,16,78,95
984,32,4,20,16990,21630,21,17018,26,17122,155
985,55,4,20,13758,15140,34,13758,43,13865,259
986,37,4,20,5148,5451,25,5149,30,5188,158
987,45,4,20,25909,28179,29,25909,35,26111,185
988,26,4,20,6076,9034,18,6108,22,6123,136
989,42,4,20,17992,27500,27,17992,32,18132,166
990,36,4,20,9519,13444,24,9519,29,9593,149
991,34,8,8,40,53,29,40,32,40,181
992,39,8,8,37,50,31,37,35,37,223
993,37,8,8,35,49,29,36,34,35,190
994,32,8,8,35,43,26,35,30,35,171
995,30,8,8,35,59,26,35,29,35,160
996,36,8,8,34,40,28,34,33,34,214
997,38,8,8,35,40,30,35,35,35,198
998,36,8,8,38,46,29,39,33,38,188
999,32,8,8,31,47,26,31,30,31,170
1000,40,8,8,32,39,31,32,36,32,211
1001,30,8,8,32,41,25,32,29,32,224
1002,33,8,8,39,51,27,40,31,39,175
1003,37,8,8,37,57,30,37,33,37,194
1004,34,8,8,33,52,28,33,50,33,181
1005,23,8,8,30,41,20,30,24,30,137
1006,33,8,8,33,41,27,33,31,33,175
1007,46,8,8,33,43,35,33,1077,33,8368
1008,29,8,8,40,53,28,40,29,40,165
1009,36,8,8,34,45,29,34,33,34,192
1010,32,8,8,34,42,27,34,30,34,174
1011,32,8,8,36,49,26,36,29,36,185
1012,31,8,8,36,52,24,36,29,36,217
1013,33,8,8,32,47,28,32,31,32,179
1014,33,8,8,37,52,26,37,31,37,175
1015,29,8,8,35,53,24,35,27,35,200
1016,42,8,8,38,53,33,38,41,38,208
1017,28,8,8,34,55,24,35,27,34,157
1018,32,8,8,32,49,26,32,29,32,172
1019,33,8,8,30,37,25,30,30,30,197
1020,29,8,8,36,52,24,36,28,36,162
1021,31,8,16,61,100,25,61,29,61,169
1022,51,8,16,509,725,40,509,45,512,241
1023,48,8,16,360,476,36,360,58,362,229
1024,52,8,16,731,947,40,735,45,736,253
1025,47,8,16,753,1258,37,753,42,758,236
1026,36,8,16,160,187,29,160,56,161,191
1027,43,8,16,362,475,34,364,39,364,280
1028,49,8,16,253,329,37,253,42,254,236
1029,49,8,16,337,442,39,337,42,339,251
1030,52,8,16,490,737,41,491,46,493,250
1031,52,8,16,161,214,39,161,70,162,251
1032,46,8,16,418,539,50,418,42,421,230
1033,72,8,16,803,1085,53,803,63,809,352
1034,50,8,16,129,171,38,129,44,130,250
1035,72,8,16,443,671,52,443,62,446,319
1036,46,8,16,220,328,37,220,42,221,224
1037,55,8,16,812,1147,41,812,48,818,276
1038,52,8,16,231,338,41,232,103,232,247
1039,50,8,16,523,810,40,526,45,527,239
1040,56,8,16,610,982,71,610,49,614,256
1041,55,8,16,474,800,41,474,47,477,283
1042,44,8,16,92,136,34,92,39,92,219
1043,60,8,16,552,745,45,552,50,556,277
1044,58,8,16,568,824,43,568,51,572,261
1045,53,8,16,135,179,39,135,46,136,258
1046,56,8,16,649,770,42,649,49,654,261
1047,49,8,16,510,645,39,510,43,513,234
1048,55,8,16,221,298,40,221,48,222,287
1049,57,8,16,332,453,42,332,107,334,2229
1050,70,8,16,665,811,87,665,91,670,765
1051,71,8,20,6878,11425,340,6878,196,6931,2000
1052,56,8,20,240,286,69,240,113,241,745
1053,85,8,20,7997,11423,284,7997,731,8059,873
1054,66,8,20,3029,4726,197,3029,87,3052,831
1055,65,8,20,2298,3056,54,2298,59,2315,291
1056,71,8,20,3314,4031,54,3315,61,3339,354
1057,71,8,20,11350,14483,51,11350,61,11438,322
1058,87,8,20,7955,10994,63,7955,73,8017,408
1059,76,8,20,7877,9434,56,7877,66,7938,400
1060,69,8,20,7724,9958,52,7724,63,7784,333
1061,78,8,20,12950,16447,57,12950,67,13051,340
1062,79,8,20,8190,12956,56,8190,66,8253,373
1063,73,8,20,10214,15003,54,10214,63,10293,321
1064,67,8,20,6552,8073,48,6552,58,6603,309
1065,73,8,20,12187,16975,87,12188,63,12282,323
1066,53,8,20,621,865,40,621,47,625,246
1067,78,8,20,4219,5884,57,4219,67,4251,359
1068,83,8,20,6598,8758,124,6598,70,6649,367
1069,76,8,20,11099,12815,56,11100,65,11185,371
1070,79,8,20,12867,15541,60,12867,67,12967,346
1071,76,8,20,6232,9827,56,6232,66,6280,368
1072,76,8,20,12776,14618,56,12776,66,12875,331
1073,57,8,20,761,1124,45,761,50,766,349
1074,78,8,20,10647,14117,67,10653,71,10730,698
1075,79,8,20,8941,14587,264,8942,2229,9010,2257
1076,48,8,20,493,635,41,494,45,496,279
1077,64,8,20,3185,3891,48,3185,55,3209,286
1078,63,8,20,1723,2457,59,1723,54,1736,285
1079,80,8,20,8279,10600,58,8280,69,8343,344
1080,72,8,20,5414,6945,52,5493,61,5456,354
1081,10,2,8,46,46,8,46,7,46,47
1082,10,2,8,45,59,6,45,6,45,45
1083,12,2,8,45,46,7,45,8,45,54
1084,9,2,8,49,63,6,49,6,49,43
1085,5,2,8,46,46,4,46,4,46,28
1086,13,2,8,49,62,7,49,8,49,55
1087,8,2,8,49,53,5,49,5,49,39
1088,11,2,8,44,46,7,44,7,44,47
1089,9,2,8,48,58,6,48,6,48,42
1090,10,2,8,48,51,6,48,7,48,45
1091,8,2,8,43,43,5,43,5,43,38
1092,8,2,8,47,52,35,49,7,47,39
1093,8,2,8,50,57,5,50,5,50,39
1094,11,2,8,49,52,7,49,7,49,49
1095,8,2,8,47,53,5,47,6,47,38
1096,10,2,8,49,50,6,50,7,49,45
1097,7,2,8,50,54,4,51,5,50,35
1098,8,2,8,47,62,5,47,6,47,39
1099,12,2,8,49,49,7,49,8,49,51
1100,8,2,8,41,46,5,41,5,41,39
1101,9,2,8,40,51,6,40,6,40,42
1102,9,2,8,47,47,5,47,6,47,49
1103,10,2,8,49,51,6,49,7,49,45
1104,10,2,8,49,51,6,49,7,49,45
1105,8,2,8,41,46,5,41,6,41,39
1106,8,2,8,42,52,5,42,5,42,40
1107,10,2,8,42,42,6,42,7,42,45
1108,9,2,8,48,48,6,48,6,48,74
1109,12,2,8,41,44,6,41,8,41,51
1110,6,2,8,42,44,5,42,4,42,32
1111,13,2,16,239,239,7,240,9,240,55
1112,16,2,16,2825,3276,9,2902,10,2847,124
1113,18,2,16,1841,1853,21,1841,13,1855,70
1114,12,2,16,596,598,7,596,8,599,50
1115,15,2,16,2071,2160,9,2078,10,2087,62
1116,13,2,16,819,833,8,819,9,825,54
1117,23,2,16,1192,1307,12,1192,15,1201,85
1118,17,2,16,3270,3496,9,3271,12,3295,66
1119,13,2,16,1118,1166,8,1126,9,1126,75
1120,20,2,16,1725,1745,10,1725,12,1738,76
1121,9,2,16,362,364,5,362,6,364,42
1122,9,2,16,456,458,5,456,6,458,43
1123,10,2,16,353,384,6,353,7,355,47
1124,10,2,16,1712,1798,6,1712,7,1725,45
1125,15,2,16,2789,2852,8,2789,9,2810,61
1126,20,2,16,2574,2575,10,2576,13,2594,77
1127,23,2,16,2592,2656,12,2592,14,2612,85
1128,18,2,16,1898,1958,9,1913,12,1912,71
1129,9,2,16,2997,3573,6,2997,7,3020,42
1130,20,2,16,3102,3132,11,3102,13,3126,76
1131,13,2,16,841,1123,8,841,9,847,77
1132,9,2,16,2507,3529,6,2507,6,2518,42
1133,19,2,16,2814,3854,9,2814,12,2835,74
1134,18,2,16,3039,3178,9,3058,12,3062,71
1135,20,2,16,2392,2392,11,2392,13,2410,74
1136,19,2,16,845,911,10,845,12,851,73
1137,19,2,16,2222,2243,10,2222,13,2239,73
1138,15,2,16,530,552,8,530,10,534,61
1139,9,2,16,133,143,6,134,6,134,43
1140,17,2,16,2916,3254,9,2916,11,2938,68
1141,16,2,20,23360,25573,9,23360,10,23542,65
1142,21,2,20,768,843,11,768,14,774,107
1143,19,2,20,48210,64622,10,48210,12,48586,72
1144,13,2,20,1084,1222,7,1084,8,1092,55
1145,26,2,20,31307,32429,12,31307,15,31551,94
1146,19,2,20,34829,35327,10,34829,12,35101,73
1147,15,2,20,6442,6798,8,6442,10,6484,60
1148,13,2,20,1050,1066,7,1063,9,1058,54
1149,24,2,20,19035,19283,12,19035,15,19183,88
1150,13,2,20,3729,3744,7,3729,8,3758,53
1151,10,2,20,26517,32182,6,26518,7,26718,44
1152,22,2,20,43348,56361,11,43348,14,43686,81
1153,17,2,20,22508,28528,9,22510,25,22683,70
1154,25,2,20,48147,48158,13,48147,17,48523,95
1155,18,2,20,18156,24609,9,18156,11,18297,131
1156,22,2,20,16894,20366,11,16894,14,17025,85
1157,23,2,20,33090,33115,12,33090,14,33325,86
1158,24,2,20,31470,35893,11,31470,16,31715,87
1159,21,2,20,14403,14407,10,14403,13,14515,82
1160,14,2,20,2720,2796,8,2721,9,2740,60
1161,15,2,20,25932,26055,8,25932,10,26093,79
1162,24,2,20,41100,44569,12,41101,15,41420,91
1163,17,2,20,11993,12960,9,11993,11,12081,69
1164,22,2,20,31529,35108,12,31529,14,31775,84
1165,17,2,20,13540,13595,9,13541,12,13645,66
1166,23,2,20,23010,23012,11,23010,16,23189,85
1167,26,2,20,9271,12265,13,9271,17,9343,96
1168,23,2,20,40315,41555,12,40315,15,40629,89
1169,18,2,20,20291,24053,10,20578,12,20445,73
1170,20,2,20,50846,52482,11,50846,13,51243,91
1171,13,3,8,42,60,11,42,12,42,67
1172,9,3,8,50,56,7,50,8,50,50
1173,12,3,8,43,56,9,43,9,43,62
1174,18,3,8,45,60,12,45,15,45,79
1175,10,3,8,40,46,8,40,9,40,52
1176,13,3,8,48,57,9,48,11,48,62
1177,18,3,8,47,62,12,47,14,47,79
1178,16,3,8,44,62,10,44,13,44,433
1179,15,3,8,49,51,14,49,78,49,207
1180,11,3,8,40,44,9,41,9,40,179
1181,13,3,8,48,61,10,48,11,48,89
1182,18,3,8,46,64,11,46,15,46,2738
1183,14,3,8,45,48,14,45,12,45,71
1184,15,3,8,44,51,11,44,13,44,134
1185,8,3,8,42,52,7,42,7,42,93
1186,10,3,8,49,67,8,49,9,49,110
1187,18,3,8,47,49,26,47,16,47,85
1188,18,3,8,41,43,12,41,15,41,83
1189,11,3,8,50,67,8,50,9,50,59
1190,12,3,8,40,49,9,41,10,40,66
1191,13,3,8,48,63,10,48,11,48,86
1192,12,3,8,46,51,9,47,32,47,106
1193,15,3,8,41,44,10,41,34,41,115
1194,8,3,8,45,46,7,45,7,45,76
1195,17,3,8,45,45,32,45,36,45,123
1196,14,3,8,50,70,10,51,11,50,147
1197,14,3,8,48,51,10,48,32,48,111
1198,17,3,8,50,56,33,50,14,50,120
1199,14,3,8,40,49,10,40,12,40,68
1200,16,3,8,49,71,11,49,13,49,612
1201,19,3,16,1722,1815,153,1725,32,1735,2478
1202,24,3,16,1353,1578,21,1353,22,1363,258
1203,17,3,16,1975,2529,13,1978,14,1990,80
1204,20,3,16,1433,1785,13,1434,15,1444,87
1205,24,3,16,1225,1532,15,1227,19,1234,96
1206,21,3,16,653,772,14,658,16,658,232
1207,23,3,16,1592,1750,16,1592,18,1604,93
1208,18,3,16,880,1191,12,900,14,886,81
1209,20,3,16,1016,1247,12,1016,15,1023,84
1210,21,3,16,626,752,14,626,16,630,280
1211,23,3,16,1832,2904,15,1832,18,1846,92
1212,20,3,16,1435,1561,13,1436,43,1445,88
1213,20,3,16,1720,1791,13,1720,16,1733,84
1214,18,3,16,572,639,12,576,14,576,81
1215,26,3,16,2022,2114,16,2022,20,2037,103
1216,26,3,16,788,1162,16,788,20,794,103
1217,29,3,16,1518,1738,18,1518,22,1529,113
1218,20,3,16,1075,1232,13,1076,16,1083,89
1219,23,3,16,1014,1031,15,1014,18,1021,144
1220,26,3,16,2088,2441,17,2088,20,2104,103
1221,20,3,16,1485,1640,13,1495,15,1496,87
1222,27,3,16,1563,1571,16,1563,20,1575,108
1223,17,3,16,573,850,12,575,14,577,79
1224,23,3,16,1928,2313,15,1928,17,1943,114
1225,27,3,16,1299,1690,17,1299,20,1309,107
1226,30,3,16,2018,3071,17,2018,22,2049,143
1227,24,3,16,1951,2286,16,1952,18,1966,100
1228,18,3,16,952,1003,12,970,14,959,145
1229,21,3,16,377,442,14,381,16,382,91
1230,16,3,16,105,108,11,105,13,105,74
1231,30,3,20,16385,21835,18,16417,23,16513,118
1232,40,3,20,13934,14089,24,13934,27,14042,168
1233,35,3,20,10347,10975,21,10347,26,10427,133
1234,37,3,20,25813,28041,22,25816,26,26014,140
1235,32,3,20,20622,30416,20,20622,24,20783,125
1236,31,3,20,4834,5412,18,4834,22,4871,121
1237,28,3,20,6334,7395,17,6337,20,6383,112
1238,36,3,20,34606,45148,21,34606,26,34876,160
1239,31,3,20,33841,51876,20,33841,23,34105,122
1240,35,3,20,27424,29934,20,27424,26,27638,136
1241,32,3,20,21750,24623,20,21810,52,22089,127
1242,22,3,20,3813,4425,14,3904,17,3842,94
1243,37,3,20,8894,12979,21,8894,27,8963,156
1244,40,3,20,12796,19305,24,12796,29,12895,146
1245,21,3,20,824,1026,14,824,17,830,89
1246,38,3,20,12734,14326,22,12734,27,12833,142
1247,21,3,20,2108,2780,14,2108,16,2124,93
1248,28,3,20,6720,6962,17,6721,21,6772,110
1249,31,3,20,6827,8044,20,6827,24,6880,150
1250,30,3,20,34549,50407,19,34551,23,34818,116
1251,24,3,20,283,303,15,283,18,285,146
1252,31,3,20,3020,3096,19,3020,23,3043,117
1253,31,3,20,19721,20612,19,19721,23,19875,120
1254,33,3,20,29147,35864,20,29147,24,29374,124
1255,37,3,20,22482,29233,23,22482,27,22657,251
1256,17,3,20,10016,11759,12,10034,14,10092,80
1257,29,3,20,6101,6655,17,6101,22,6148,114
1258,27,3,20,25506,30598,17,25524,21,25705,106
1259,26,3,20,31890,31970,16,31912,19,32130,105
1260,31,3,20,21618,26981,17,21624,23,21786,123
1261,11,4,8,40,61,11,41,11,40,100
1262,15,4,8,40,58,11,40,13,40,80
1263,20,4,8,50,60,15,50,17,50,97
1264,12,4,8,44,53,10,44,11,44,68
1265,14,4,8,43,63,11,43,12,43,75
1266,16,4,8,41,48,12,42,13,41,83
1267,20,4,8,48,53,15,48,17,48,97
1268,14,4,8,50,62,11,50,12,50,3473
1269,18,4,8,43,66,18,43,18,43,148
1270,17,4,8,46,50,13,46,82,46,167
1271,18,4,8,42,58,14,42,5364,42,112
1272,17,4,8,49,61,15,49,15,49,104
1273,19,4,8,41,56,15,41,16,41,94
1274,18,4,8,48,68,13,48,15,48,92
1275,19,4,8,50,65,14,50,16,50,93
1276,23,4,8,48,67,16,48,18,48,105
1277,19,4,8,50,73,13,51,16,50,118
1278,27,4,8,48,73,19,48,21,48,118
1279,17,4,8,43,51,13,43,14,43,86
1280,20,4,8,46,52,14,46,16,46,95
1281,23,4,8,49,70,16,49,20,49,108
1282,20,4,8,40,61,15,40,16,40,98
1283,23,4,8,47,52,16,47,18,47,105
1284,19,4,8,48,52,14,48,16,48,114
1285,18,4,8,40,45,13,40,16,40,88
1286,15,4,8,49,76,12,49,13,49,77
1287,16,4,8,45,61,25,45,16,45,113
1288,19,4,8,40,44,15,40,17,40,96
1289,15,4,8,41,60,12,41,13,41,151
1290,15,4,8,41,42,12,41,13,41,78
1291,32,4,16,1158,1479,21,1158,25,1167,139
1292,22,4,16,623,917,17,627,19,627,103
1293,20,4,16,1557,2078,15,1558,17,1569,98
1294,34,4,16,814,951,23,814,42,820,141
1295,25,4,16,67,85,18,67,20,67,113
1296,38,4,16,1256,1846,25,1256,30,1265,159
1297,30,4,16,267,363,21,267,23,269,131
1298,36,4,16,1463,1638,24,1463,29,1474,153
1299,32,4,16,1429,1950,22,1429,43,1440,136
